dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_48_rnc,61,int,1021,306490,33,307511
oml_dataset_48_rnc,62,int,1021,306490,9,307511
oml_dataset_48_rnc,63,int,1021,306490,10,307511
oml_dataset_48_rnc,64,str,1292,306219,7,307511
oml_dataset_48_rnc,65,int,41519,265992,9,307511
oml_dataset_48_rnc,66,int,41519,265992,25,307511
oml_dataset_48_rnc,67,int,41519,265992,24,307511
oml_dataset_48_rnc,68,int,41519,265992,11,307511
oml_dataset_48_rnc,69,int,41519,265992,5,307511
oml_dataset_48_rnc,70,int,41519,265992,9,307511
oml_dataset_48_rnc,71,float,60965,246546,814,307511
oml_dataset_48_rnc,72,str,96391,211120,18,307511
oml_dataset_48_rnc,73,str,145755,161756,2,307511
oml_dataset_48_rnc,74,float,148431,159080,5116,307511
oml_dataset_48_rnc,75,float,150007,157504,245,307511
oml_dataset_48_rnc,76,float,150007,157504,285,307511
oml_dataset_48_rnc,77,float,150007,157504,221,307511
oml_dataset_48_rnc,78,float,153020,154491,25,307511
oml_dataset_48_rnc,79,float,153020,154491,49,307511
oml_dataset_48_rnc,80,float,153020,154491,403,307511
oml_dataset_48_rnc,81,str,154297,153214,3,307511
oml_dataset_48_rnc,82,float,154350,153161,5199,307511
oml_dataset_48_rnc,83,float,154350,153161,5301,307511
oml_dataset_48_rnc,84,float,154350,153161,5281,307511
oml_dataset_48_rnc,85,float,154828,152683,285,307511
oml_dataset_48_rnc,86,float,154828,152683,30,307511
oml_dataset_48_rnc,87,float,154828,152683,46,307511
oml_dataset_48_rnc,88,float,156061,151450,2339,307511
oml_dataset_48_rnc,89,float,156061,151450,760,307511
oml_dataset_48_rnc,90,float,156061,151450,1148,307511
oml_dataset_48_rnc,91,str,156341,151170,7,307511
oml_dataset_48_rnc,92,float,163891,143620,257,307511
oml_dataset_48_rnc,93,float,163891,143620,26,307511
oml_dataset_48_rnc,94,float,163891,143620,46,307511
oml_dataset_48_rnc,95,float,169682,137829,3290,307511
oml_dataset_48_rnc,96,float,169682,137829,3327,307511
oml_dataset_48_rnc,97,float,169682,137829,3323,307511
oml_dataset_48_rnc,98,float,173378,134133,114584,307511
oml_dataset_48_rnc,99,float,179943,127568,3780,307511
oml_dataset_48_rnc,100,float,179943,127568,3841,307511
oml_dataset_48_rnc,101,float,179943,127568,3772,307511
oml_dataset_48_rnc,102,float,182590,124921,3560,307511
oml_dataset_48_rnc,103,float,182590,124921,3527,307511
oml_dataset_48_rnc,104,float,182590,124921,3563,307511
oml_dataset_48_rnc,105,int,202929,104582,62,307511
oml_dataset_48_rnc,106,float,204488,103023,151,307511
oml_dataset_48_rnc,107,float,204488,103023,149,307511
oml_dataset_48_rnc,108,float,204488,103023,154,307511
oml_dataset_48_rnc,109,float,208642,98869,25,307511
oml_dataset_48_rnc,110,float,208642,98869,305,307511
oml_dataset_48_rnc,111,float,208642,98869,47,307511
oml_dataset_48_rnc,112,float,210199,97312,736,307511
oml_dataset_48_rnc,113,float,210199,97312,1097,307511
oml_dataset_48_rnc,114,float,210199,97312,1868,307511
oml_dataset_48_rnc,115,str,210295,97216,4,307511
oml_dataset_48_rnc,116,float,213514,93997,167,307511
oml_dataset_48_rnc,117,float,213514,93997,214,307511
oml_dataset_48_rnc,118,float,213514,93997,386,307511
oml_dataset_48_rnc,119,float,214865,92646,3181,307511
oml_dataset_48_rnc,120,float,214865,92646,3202,307511
oml_dataset_48_rnc,121,float,214865,92646,3128,307511
