dataset_name,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
Volkert,59,int,0,58310,1,58310
Volkert,60,int,0,58310,1,58310
Volkert,61,int,0,58310,1,58310
Volkert,62,int,0,58310,1,58310
Volkert,63,int,0,58310,1,58310
Volkert,64,int,0,58310,1,58310
Volkert,65,int,0,58310,1,58310
Volkert,66,int,0,58310,1,58310
Volkert,67,float,0,58310,1783,58310
Volkert,68,int,0,58310,1,58310
Volkert,69,int,0,58310,1,58310
Volkert,70,float,0,58310,2576,58310
Volkert,71,float,0,58310,2423,58310
Volkert,72,float,0,58310,1975,58310
Volkert,73,float,0,58310,1255,58310
Volkert,74,float,0,58310,2617,58310
Volkert,75,float,0,58310,3441,58310
Volkert,76,float,0,58310,2156,58310
Volkert,77,float,0,58310,1804,58310
Volkert,78,float,0,58310,2015,58310
Volkert,79,float,0,58310,1537,58310
Volkert,80,int,0,58310,1,58310
Volkert,81,int,0,58310,1,58310
Volkert,82,int,0,58310,1,58310
Volkert,83,int,0,58310,1,58310
Volkert,84,int,0,58310,1,58310
Volkert,85,int,0,58310,1,58310
Volkert,86,int,0,58310,1,58310
Volkert,87,int,0,58310,10,58310
Volkert,88,int,0,58310,1,58310
Volkert,89,int,0,58310,1,58310
Volkert,90,int,0,58310,1,58310
Volkert,91,float,0,58310,1362,58310
Volkert,92,float,0,58310,2793,58310
Volkert,93,float,0,58310,2717,58310
Volkert,94,float,0,58310,1791,58310
Volkert,95,float,0,58310,981,58310
Volkert,96,float,0,58310,2029,58310
Volkert,97,float,0,58310,2073,58310
Volkert,98,float,0,58310,1533,58310
Volkert,99,float,0,58310,3159,58310
Volkert,100,float,0,58310,2443,58310
Volkert,101,float,0,58310,1067,58310
Volkert,102,float,0,58310,1773,58310
Volkert,103,float,0,58310,8480,58310
Volkert,104,float,0,58310,2224,58310
Volkert,105,float,0,58310,1493,58310
Volkert,106,float,0,58310,1298,58310
Volkert,107,float,0,58310,29768,58310
Volkert,108,float,0,58310,1655,58310
Volkert,109,float,0,58310,2341,58310
Volkert,110,float,0,58310,2193,58310
Volkert,111,float,0,58310,1765,58310
Volkert,112,float,0,58310,1595,58310
Volkert,113,float,0,58310,38508,58310
Volkert,114,float,0,58310,3016,58310
Volkert,115,float,0,58310,35892,58310
Volkert,116,float,0,58310,6497,58310
Volkert,117,float,0,58310,1771,58310
Volkert,118,float,0,58310,8322,58310
Volkert,119,float,0,58310,20006,58310
Volkert,120,float,0,58310,8538,58310
Volkert,121,float,0,58310,1134,58310
Volkert,122,float,0,58310,416,58310
Volkert,123,float,0,58310,38849,58310
Volkert,124,float,0,58310,1813,58310
Volkert,125,float,0,58310,2394,58310
Volkert,126,float,0,58310,2201,58310
Volkert,127,float,0,58310,1627,58310
Volkert,128,float,0,58310,1306,58310
Volkert,129,float,0,58310,1382,58310
Volkert,130,float,0,58310,1250,58310
Volkert,131,float,0,58310,1354,58310
Volkert,132,float,0,58310,1499,58310
Volkert,133,float,0,58310,2499,58310
Volkert,134,float,0,58310,2692,58310
Volkert,135,float,0,58310,1632,58310
Volkert,136,float,0,58310,433,58310
Volkert,137,float,0,58310,29467,58310
Volkert,138,float,0,58310,1639,58310
Volkert,139,float,0,58310,2084,58310
Volkert,140,float,0,58310,2630,58310
Volkert,141,float,0,58310,2308,58310
Volkert,142,float,0,58310,2247,58310
Volkert,143,float,0,58310,969,58310
Volkert,144,float,0,58310,581,58310
Volkert,145,float,0,58310,1508,58310
Volkert,146,float,0,58310,3445,58310
Volkert,147,float,0,58310,1678,58310
Volkert,148,float,0,58310,832,58310
Volkert,149,float,0,58310,1627,58310
Volkert,150,float,0,58310,699,58310
Volkert,151,float,0,58310,1382,58310
Volkert,152,float,0,58310,18214,58310
Volkert,153,float,0,58310,1843,58310
Volkert,154,float,0,58310,1406,58310
Volkert,155,float,0,58310,1482,58310
Volkert,156,float,0,58310,1295,58310
Volkert,157,float,0,58310,1812,58310
Volkert,158,float,0,58310,2193,58310
Volkert,159,float,0,58310,36865,58310
Volkert,160,float,0,58310,20006,58310
Volkert,161,float,0,58310,653,58310
Volkert,162,float,0,58310,1669,58310
Volkert,163,float,0,58310,511,58310
Volkert,164,float,0,58310,1866,58310
Volkert,165,float,0,58310,1589,58310
Volkert,166,float,0,58310,1668,58310
Volkert,167,float,0,58310,1845,58310
Volkert,168,float,0,58310,1685,58310
Volkert,169,float,0,58310,29959,58310
Volkert,170,float,0,58310,1873,58310
Volkert,171,float,0,58310,2764,58310
Volkert,172,float,0,58310,39120,58310
Volkert,173,float,0,58310,1261,58310
Volkert,174,float,0,58310,2083,58310
Volkert,175,float,0,58310,1626,58310
Volkert,176,float,0,58310,1365,58310
Volkert,177,float,0,58310,1532,58310
Volkert,178,float,0,58310,1696,58310
Volkert,179,float,0,58310,1511,58310
Volkert,180,float,0,58310,454,58310
Volkert,181,int,0,58310,1,58310
